neurological,3623
neurology,3624
neuroma,13085
neuron,3625
neuronal,3626
neuropsychological,3627
neuropsychologist,3628
neurotypical,3629
neurotypicals,3630
neutral,13086
nevada,13087
never,13088
nevertheless,13089
nevins,13090
new,13091
newer,13092
newly,13093
news,13094
news-record,7753
newspaper,13095
next,13096
nh,3634
niccolò,10160
nichols,7756
nickname,13097
nicknamed,13098
nicolae,10161
nicolas,10162
night,1610
nihilist,1611
nikos,10163
nine,13099
nine-year-old,13100
nineteen,7759
nineteen-year-old,13101
nineteenth,7760
ninth,7761
nippon,7762
nj,1614
noah,13102
noam,1615
noble,13103
nobody,13104
nocturnal,3635
noise,3636
noll,13105
nominated,13106
nomination,13107
nominee,13108
non-agricultural,7763
non-autistic,3637
non-christian,7764
non-coercive,1616
non-denominational,7765
non-english,7766
non-francoist,1617
non-hierarchical,1618
non-hispanic,7767
non-lambertian,4871
non-slaveholding,13109
non-standard,5452
non-surviving,10165
non-syndromal,3638
non-systematic,1619
non-verbal,3639
non-violence,1620
none,13110
nonsocial,3641
nonverbal,3642
nonverbally,3643
nonviolence,1622
norfolk,13111
norm,3644
normal,13112
norman,13113
north,13114
north-east,7769
north-westernmost,13115
northeast,13116
northeastern,7771
northern,13117
northerner,13118
northernmost,7773
northwest,7774
north–south,7775
nose,13119
notable,13120
notably,4875
notation,5453
note,13121
noted,13122
notetaker,3649
nothing,13123
notice,13124
notion,7779
notoriety,1625
nova,1626
novatore,1627
novel,10171
novelty,3651
november,13125
npp,4877
nuclear,1628
nucleus,4878
nucor,7781
nudist,1629
number,13126
numbered,7783
numerous,13127
nuptials,13128
nursery,7785
nymph,10175
nâsos,10176
nêsoi,10177
nêsos,10178
o'loughlin,10179
o.,7786
oakland/edinburgh,1632
oath,13129
obama,13130
obese,7787
obesity,7788
obey,1633
object,10180
objection,13131
objective,13132
obligation,13133
obliquely,10181
oblivious,10182
obrera,1636
obscurity,10183
observable,3655
observance,1637
observation,4881
observed,13134
observer,4882
observes,3658
observing,3659
obsolete,5455
obstacle,3660
obstruction,13135
obtain,13136
obtained,13137
obtaining,3661
obtains,10185
obvious,13138
obviously,1640
occasion,13139
occasional,7789
occasionally,13140
occupation,7791
occupational,7792
occupied,7793
occupy,1644
occupying,7794
occur,5457
occurred,13141
occurrence,3665
occurring,4886
occurs,5458
ocean,10186
oceanus,10187
october,13142
odd,13143
oder,10188
odysseus,10189
odyssey,10190
off-year,13144
offensive,13145
offer,13146
offered,13147
offering,10192
office,13148
officer,13149
official,13150
officially,7800
offset,4889
offsetting,7801
offutt,13151
often,13152
ohio,13153
oil,10194
oinochoe,10195
okinawa,10196
oklahoma,7805
olbia,10197
old,13154
older,10199
oldest,7808
oliver,13155
olympia,10200
olympian,10201
olympos,10202
omnibus,7809
once-off,1653
one,13156
one-quarter,7811
one-room,13157
one-third,7812
one-year-old,3672
oneself,3673
onfray,1655
ongoing,13158
online,13159
onset,7813
onto,10205
onwards,10206
opelika,7815
open,13160
open-mid,5463
opened,1658
openly,13161
opera,10207
operable,7816
operated,7817
operates,7818
operation,13162
opined,13163
opinion,13164
opponent,13165
opportunity,13166
oppose,13167
opposed,13168
opposes,1664
opposing,13169
opposite,5464
opposition,13170
oppressed,13171
optic,4895
optical,7821
optimistic,13172
option,3680
optometry,7822
oracle,10209
oral,10210
orange,10211
oranienburg,1667
oratorio,10212
oratory,13173
ordeal,13174
order,13175
ordered,13176
orderly,13177
ordinal,5465
ordinance,13178
oregon,13179
orestes,10214
organ,1669
organic,4897
organisation,1670
organisational,1671
organise,1672
organised,1673
organiser,1674
organising,1675
organization,13180
organize,3683
organized,13181
orientation,3684
oriented,3685
origin,13182
original,13183
originally,13184
originates,7832
orleans,13185
orleans—and,13186
orochi,10218
orphaned,13187
orson,10219
orthodox,7834
orthography,5468
oscar,3686
osteopathic,7835
others,13188
otherwise,10221
ottenhof,10222
ought,1681
out-of-pocket,3689
outbreak,13189
outcome,3691
outcry,13190
outdated,3692
outer,4898
outflanked,13191
outlaw,13192
outlawed,13193
outline,13194
outlined,3693
outlook,1685
outokumpu,7838
outpouring,13195
output,7839
outrage,13196
outset,1687
outside,13197
outsider,13198
outstanding,13199
outward,13200
over-ardent,10225
over-responsivity,3695
overall,13201
overcome,10226
overconnectivity,3697
overdiagnosis,3698
overestimate,3699
overestimated,13202
overgrowth,3700
overland,13203
overlap,3701
overlapping,1689
overload,3702
overlooked,7842
overlooking,1690
overnight,13204
override,7843
overruled,13205
oversee,7844
overseeing,10227
overseen,7845
oversight,7846
overt,3703
overthrow,1691
overthrown,1692
overtly,1693
overturned,7847
overturning,7848
overview,1694
ovid,10228
owen,13206
owing,10229
owned,13207
owner,13208
ownership,1697
ox,5470
oxymoronic,1698
oxús,10230
oyster,13209
ozark,7851
p.,13210
pace,3704
pacific,13211
packaging,7853
pact,1700
pad,5471
paddled,7854
paeonian,10232
page,1701
paid,13212
paiderasteia,10233
pain,10234
painstakingly,13213
painted,10235
painter,10236
painting,13214
paione,10238
pair,3705
paisiello,10239
palace,10240
palais,10241
palatalized,10242
pale,7856
palermo,10243
palmer,10244
palpable,1703
pamphlet,13215
pamphylian,10245
panel,4902
panhellenic,10246
panic,10247
panoramic,10248
paper,13216
par,10250
paradigm,1707
paradox,10251
parallel,1708
parameter,4903
parc,1709
parcel,1710
pardon,13217
parent,13218
parental,3708
paris,10253
parisian,1712
park,13219
parker,13220
parkinson,3709
parkway,7860
parliament,10254
parliamentary,1713
parma,1714
parmenides,10255
parodied,10256
parole,7861
part,13221
parte,13222
parthia,10258
partially,7863
participant,10259
participated,1717
participating,13223
participation,1718
participatory,1719
particle,4905
particles/droplets,4906
particular,13224
particularly,13225
particulate,3713
partisan,13226
partly,13227
partner,13228
partnered,13229
party,13230
party-led,1724
partyat,7868
pas,13231
pascal,10261
passage,13232
passed,13233
passenger,7872
passing,10262
passion,10263
passivity,13234
past,13235
pastel,10264
patent,13236
paternal,13237
pathogenesis,3716
pathological,3717
pathologically,3718
pathophysiologies,3719
pathophysiology,3720
pathway,3721
patient,3722
patois,7875
patriarchy,1726
patriot,13238
patroclus,10265
patrol,13239
patronage,13240
pattern,7876
paul,10266
pausanias,10267
paved,13241
pay,13242
paying,7879
payment,13243
payne,7880
paër,10268
pb,7881
pc,7882
pca,7883
pcbs,3725
pdd,3726
pdd-nos,3727
peace,13244
peaceful,1730
peacemaker,13245
peacetime—to,13246
peach,7884
peachy,13247
peak,7885
peanut,7886
pearl,1731
peasant,1732
peckerwood,7887
pedagogic,1733
pedagogical,1734
pedagogue,1735
pedagogy,1736
pedantic,3729
pedasus,10269
peddler,10270
pediatric,3730
pediatrician,3731
pediatrics,3732
peer,3733
peirce,7888
peisander,10271
pelagon,10272
peleus,10273
pelham,7889
pelion,10274
pell,7890
pelloutier,1737
pen,1738
penal,1739
penalty,7891
penguin,1740
peninsula,13248
pennsylvania,13249
penny,13250
penthesilea,10276
people,13251
peoria,13252
per,7893
peraino,13253
perceived,13254
perceives,3737
percent,13255
percentage,13256
perception,13257
perceptual,3740
percy,10278
perennial,1743
perfidy,13258
perform,3741
performance,5475
performed,3743
performs,3744
perhaps,13259
periegetes,10280
period,10281
periodic,1746
periodical,1747
peripheral,3745
periplus,10282
perish,13260
perishable,5476
permanent,7897
permanently,13261
permit,7898
permitting,7899
perpetuates,1749
perpetuating,1750
perry,13262
persecuted,1751
persian,10283
persis,10284
persist,3746
persisted,7901
persistent,3747
person,13263
personal,13264
personalist,1754
personality,13265
personally,13266
perspective,1756
persuade,13267
persuaded,13268
persuades,10286
peru,1757
pervasive,3749
pesticide,3750
peter,13269
petersburg,13270
petersen,13271
petitioned,13272
petrograd,1759
petteia,10289
petticoat,10290
petty,1760
pga,7905
ph,10291
phaedrus,10292
phaenná,10293
pharmacy,7906
phase,13273
phaselis,10294
phenix,7907
phenol,3752
phenomenon,1761
phenotype,3753
phenylketonuria,3754
phil,7908
philadelphes,1762
philadelphia,13274
philip,13275
philoctetes,10295
philologie,10296
philosopher,10297
philosophical,1764
philosophy,13276
phoenician,5478
phoenix,10299
phoneme,10300
phonemic,5480
phonetic,5481
photo,13277
photograph,13278
photographic,13279
photometria,4914
photometry,4915
photosynthesis,4916
photovoltaic,4917
phoutthavihan,7910
phrase,3755
phrygius,10301
phthalates,3756
phthia,10302
physical,13280
physically,13281
physician,3759
pi,1766
piano,3760
pickens,7913
picket,1767
pickwick,7914
pictogram,5482
picture,3761
piece,10303
piedmont,7915
piero,10304
pierre,10305
pierre-joseph,1770
pigeon,13282
pilgrim,13283
pin,10306
pindar,10307
pine,7916
pinkerton,13284
pioneered,1771
pioneering,1772
pipe,7917
piqua,7918
pistol,1773
pitched-roof,4918
pitt,10308
pitting,13285
place,13286
placed,13287
placement,3763
placing,3764
plague,10310
plagued,7920
plain,7921
plaintiff,7922
plaisir,1775
plan,13288
planet,4919
planetary,4920
planned,13289
planning,13290
plant,7924
plantation,13291
planter,7926
planting,4921
plastic,7927
plate,10312
plateau,7928
platform,13292
platformism,1778
platformist,1779
plato,10313
plausible,13293
play,13294
playable,10315
played,10316
playing,10317
playwright,10318
plaza,7929
plead,10319
pleasure,1783
pledge,13295
pledged,13296
plight,1784
pliny,10320
plotted,13297
plotting,13298
ploy,13299
plum,7930
plunder,10321
plural,13300
plurality,13301
plus,13302
pluto,1786
pm,13303
poarch,7933
poch,1788
podárkēs,10322
poem,13304
poet,13305
poetry,13306
point,13307
point-blank,13308
pointed,10327
pointed-at,3771
pointing,10328
poisoned,10329
polar,4923
polarised,1791
pole,4924
police,1792
policy,13309
polish,10330
political,13310
politically,13311
politician,13312
politicized,7938
politics,13313
polk,13314
poll,13315
pollution,3773
polyamory,1798
polyxena,10331
polyxène,10332
pompeii,10333
pomponius,10334
pompous,10335
pontus,10336
pontárchēs,10337
poor,7941
poorer,3775
poorly,3776
pope,13316
popolare,1800
popolo,1801
popular,13317
popularised,1803
popularity,13318
popularized,7944
popularly,3778
populated,7945
population,7946
populous,7947
port,13319
porter,13320
portion,13321
portland,13322
portrait,13323
portrayed,13324
portrays,10341
portugal,1808
portus,10342
porvenir,1809
posed,13325
poseidon,10343
posited,1810
position,13326
positive,4927
positively,1813
possessed,7950
possession,13327
possibility,13328
possible,13329
possibly,13330
post,13331
post-anarchism,1816
post-classical,1817
post-hegelian,1818
post-herald,7953
post-homeric,10346
post-left,1819
post-leftists,1820
post-modernism,1821
post-operating,7954
post-revolutionary,1822
post-secondary,7955
post-war,1823
postage,13332
postcolonialism,1824
poster,13333
posthomerica,10347
postmaster,13334
postmodernism,13335
postsecondary,7956
poststructuralist,1825
postulate,3785
potential,13336
potentially,3787
potomac,13337
pottery,10348
poultry,7957
pound,13338
pour,1827
poured,7958
pouring,7959
poussin,10349
poverty,13339
powdery,4928
power,13340
powerful,13341
powerhouse,7962
powerless,1830
powers—greatly,13342
poésie,10350
pp,13343
practical,13344
practically,13345
practice,13346
practicing,13347
prado,10352
pragmatic,3789
prairie,13348
praised,13349
prattville,7964
prays,10353
pre-greek,10354
preach,1834
preacher,7965
precede,3790
precedent,13350
precinct,13351
precipitated,1836
precipitation,7966
precluded,1837
precursor,1838
predation,1839
predatory,1840
predecessor,3791
predicate,5484
predict,13352
predicted,10355
predicting,3793
prediction,13353
predictive,3794
predicts,3795
predominantly,7967
prefer,3796
preferable,3797
preference,13354
prefix,1844
pregnancy,3799
pregnancy-related,3800
pregnant,3801
preliminary,3802
prematurely,13355
premier,7969
premise,1845
prenatal,3803
preoccupation,3804
preparation,7970
prepare,7971
prepared,13356
prepares,10356
preparing,13357
presbyterian,7972
preschool,3806
prescribed,3807
presence,10357
present,13358
present-day,7975
presented,13359
presenting,10360
preservation,13360
preservative,3810
preserve,13361
preserved,13362
preserving,13363
preside,7977
presided,13364
presidency,13365
president,13366
president-elect,13367
presidential,13368
press,13369
press-register,7980
pressure,13370
pressured,13371
pressuring,13372
prestige,13373
prestigious,5489
preston,13374
presumably,10363
presumed,10364
pretending,10365
prevail,13375
prevalence,3813
prevent,3814
preventable,3815
preventing,13376
prevention,7981
preventive,3816
prevents,7982
preview,13377
previous,13378
previously,13379
prey,10368
priam,10369
prickly,1855
pride,3818
priest,10370
primarily,13380
primary,13381
primitive,4932
prince,10371
princess,10372
princeton,1859
principal,13382
principle,13383
printed,5491
printing,5492
prior,13384
priority,13385
prisoner,13386
private,13387
privately,13388
privative,1864
privilege,13389
prize,13390
pro-business,13391
pro-inflammatory,3822
pro-labour,1866
pro-organisationalist,1867
pro-slavery,13392
probability,3823
probable,3824
probably,13393
probate,7989
problem,7990
procedure,13394
proceed,3827
proceeding,13395
proceeds,13396
process,13397
processing,7992
procession,13398
proclaimed,13399
proclaiming,13400
proclamation,13401
proclamation===,13402
prodigious,3830
produce,10377
produced,13403
producer,7995
product,13404
production,13405
productive,7998
productivity,3832
prof,3833
professed,13406
profession,13407
professional,7999
proficiency,8000
profit,1873
profiteering,13408
profound,13409
prognosis,3836
program,13410
programme,1875
progress,13411
progressed,13412
progressive,13413
prohibiting,8004
prohibition,13414
project,13415
projection,13416
proletariat,1878
proliferation,8006
prometheus,10378
prominent,13417
promise,10379
promised,13418
promote,13419
promoted,13420
promotes,1881
promoting,3840
promotion,13421
prompt,13422
prompted,13423
promulgation,13424
prone,8008
pronoun,13425
pronounced,4937
pronunciation,8009
propaganda,1883
propagandist,1884
proper,10381
propertius,10382
property,13426
prophecy,10383
prophet,10384
proponent,3844
proportion,8011
proportional,8012
proportionate,13427
proposal,13428
propose,13429
proposed,13430
proposing,1888
proposition,13431
propounded,1889
propriété,1890
proselytized,8014
prospect,13432
prospectively,13433
prosperity,8015
prostate,10385
protagonism,1891
protect,13434
protected,13435
protecting,13436
protection,13437
protective,13438
protector,10387
protein,3846
protest,8016
protestant,13439
protested,13440
proto-form,10388
proto-indo-european,10389
proto-sinaitic,5496
proudhon,1894
proudhonian,1895
proudhon´s,1896
prove,13441
proved,1897
proven,1898
provide,13442
provided,13443
providence,13444
provider,8020
providing,8021
province,8022
provision,13445
provisional,13446
proviso,13447
proximity,8024
psalm,3850
pseudo-apollodorus,10390
pseudo-libertarianism,1900
psychiatric,3851
psychiatrist,3852
psychiatry,3853
psychoactive,3854
psychology,3855
psychometrically,3856
psychopath,3857
psychosocial,3858
pteridophyte,8025
public,13448
publication,13449
publicising,1903
publicized,13450
publicly,13451
publish,13452
published,13453
publishing,1905
pulse,13454
puncture,10392
punishment,8028
punk,1907
pupil,1908
purchase,13455
purchased,13456
purest,1909
purpose,1910
pursue,13457
pursued,1912
pursuit,13458
purview,8030
push,10394
pushed,13459
pushing,10395
put,13460
pyre,10397
pyrrha,10398
pyrrhus,10399
pythia,10400
pódas,10401
quality,10402
quality-of-life,3863
quantification,5498
quantify,4942
quantity,5499
quarrel,10403
quarter,1915
quarterly,10404
queen,13461
quest,10406
question,13462
questioned,1917
questionnaire,3865
quick,10408
quick-footed,10409
quickest,1918
quickfacts,8031
quickly,3866
quietly,13463
quintus,10410
quote,1920
quoted,13464
r.,13465
race,13466
race-course,10412
racial,8034
racially,8035
racism,8036
raconteur,13467
radar,4943
radiation,4944
radiative,4945
radical,13468
radically,1922
radius,8037
rage,10413
raid,13469
rail,13470
railroad,13471
railway,13472
rain,13473
rainbow,13474
rainfall,8041
rainforest,4946
raise,13475
raised,13476
raising,13477
rallied,13478
rally,13479
ramón,1924
ran,13480
randall,13481
rang,13482
range,13483
ranged,3869
ranging,8045
ranjel,8046
rank,13484
ranked,13485
ranking,13486
ransom,10415
rape,10416
rapid,13487
rapier,8050
rappahannock,13488
rare,13489
rarely,13490
rate,13491
rated,13492
rate—75,8053
rathbone,13493
rather,13494
ratification,13495
ratified,8055
rating,4952
ratio,4953
rational,1926
rationalist,1927
ravage,1928
raw,10418
rawls,8056
ray,5500
raymond,8057
rbs-r,3875
re-discovered,1929
re-elected,13496
re-election,13497
re-election===,13498
re-formed,13499
re-opening,1930
reach,13500
reached,13501
reaching,4955
reaction,13502
read,13503
reader,13504
readily,4956
readiness,13505
reading,13506
readmission,13507
ready,13508
real,13509
real-time,8061
real-world,3879
realignment,8062
realisation,1934
realised,1935
realising,1936
reality,1937
realize,13510
realized,13511
realizes,10424
realizing,13512
realm,1938
reapportion,8063
reapportioned,8064
reappraise,13513
reappropriation,1939
reared,10425
reason,13514
reasoned,10427
reasoning,3881
reassured,13515
rebel,13516
rebellion,13517
rebuilt,8065
recall,1943
recalled,13518
recapture,13519
receive,8066
received,13520
receives,8068
receiving,13521
recent,13522
recently,4958
receptor,3883
reciprocally,1948
reciprocity,3884
recite,3885
reclamation,1950
reclus,1951
recognising,1952
recognition,8070
recognize,13523
recognized,10429
recognizing,13524
recommend,3889
recommendation,8073
recommended,8074
recommends,3890
reconciliation,13525
reconciling,1953
reconstruction,13526
record,13527
recorded,8077
recover,3891
recovered,3892
recovery,3893
recruit,13528
recruited,13529
red,10430
red-figure,10431
red-haired,10432
redeemer,8079
redefine,13530
redefinition,13531
redirected,13532
redistribution,13533
redistrict,8080
redistricted,8081
redistricting,8082
redraw,8083
redstone,8084
reduce,3894
reduced,4959
reduces,4960
reducing,13534
reduction,4962
redworm,8085
reelection,13535
reemerged,1954
reentering,13536
refer,10433
reference,10434
references===,13537
referendum,8086
referral,3896
referred,13538
referring,8088
refers,13539
refinery,8089
refining,8090
reflect,8091
reflectance,4966
reflected,13540
reflecting,13541
reflection,4969
reflective,4970
reflectivity,4971
reflectivity-vs.-incident-angle,4972
reflects,4973
refocused,10437
reform,13542
reformed,8094
reformist,1963
refractive,4974
refrain,1964
refrigerator,3900
refuge,8095
refugee,8096
refusal,10438
refuse,10439
refused,13543
refusing,13544
refuted,13545
regain,10442
regained,8100
regard,1967
regarded,13546
regarding,13547
regicide,1969
regime,13548
regiment,13549
regimes===,1971
region,13550
regional,13551
regions-harbert,8103
register,8104
registered,8105
registrar,8106
registration,13552
regolith,4976
regress,3905
regression,3906
regressive,3907
regret,8108
regretted,13553
regularly,8109
regulate,13554
regulated,3908
regulation,3909
regurgitation,13555
reichstag,1974
reinforce,13556
reinforcement,13557
reinforcing,13558
reinstate,13559
reintegrate,13560
reinvented,1975
reitzel,1976
reject,10443
rejected,13561
rejection,1978
rejoining,13562
rejuvenate,13563
relate,10445
related,13564
relates,10447
relation,13565
relationship,13566
relative,13567
relatively,4980
release,13568
released,3915
releasing,13569
relegated,8111
relentlessly,13570
relents,10449
relevance,13571
relevant,3917
reliable,13572
relic,10450
relied,13573
relief,8112
relieve,8113
religion,13574
religious,13575
religious-affiliated,8116
relocated,13576
reluctance,13577
reluctant,13578
remained,13579
remaining,13580
remains,13581
remarkable,10453
remarkably,13582
remember,13583
reminded,13584
remission,3921
remote,4982
remotely,3922
removal,13585
removed,13586
removing,1984
renaissance,1985
renamed,1986
renew,13587
renewed,1987
renowned,13588
renzo,1988
reorganise,1989
rep.,13589
repair,8122
repairing,13590
repeat,3924
repeated,13591
repeatedly,13592
repelling,1990
repetitive,3926
replace,10455
replaced,13593
replacement,13594
replaces,1994
replacing,3929
replication,8123
replied,13595
report,13596
reported,13597
reportedly,13598
reporting,8126
represent,10458
representation,8128
representative,13599
represented,13600
representing,5505
represents,8131
repressed,1999
repression,2000
repressive,2001
reprieved,13601
reprint,2002
reptile,8132
republic,13602
republican,13603
republican/unionist,13604
republicanism,13605
republicanism===,13606
repudiated,13607
reputation,13608
request,13609
requested,13610
require,8135
required,13611
requirement,13612
requires,8138
requiring,8139
reread,13613
rerouted,8140
research,4983
researcher,13614
resembles,5507
resembling,5508
resented,13615
reserve,2005
reside,10462
resident,8141
residential,4984
resignation,13616
resist,2006
resistance,10463
resisted,13617
resister,2009
resolution,13618
resolved,4986
resource,13619
respect,10465
respected,13620
respective,2014
respectively,13621
respond,3942
responded,13622
respondent,8149
responding,13623
responds,10466
response,13624
responsibility,13625
responsible,13626
responsive,4988
responsiveness,3944
rest,13627
restaurant,8153
restoration,8154
restore,13628
restored,13629
restrain,10468
restrained,10469
restraint,13630
restrict,13631
restricted,3946
restriction,8155
restrictive,13632
result,13633
resulted,13634
resulting,10470
resumed,13635
resurgence,2025
retail,8159
retain,13636
retained,13637
retaining,2026
retaliated,13638
retaliation,2027
retardant,3949
retell,10471
retellings,10472
retire,13639
retirement,13640
retold,10473
retorted,13641
retreated,13642
retreating,13643
retribution,10474
retroflex,5513
retrospectively,2028
rett,3950
return,13644
returned,13645
returning,10477
reunification,13646
reunite,13647
reuse,3951
revealed,13648
reveals,4991
revenge,10478
revenue,13649
reverence,13650
reverse,10479
reversed,13651
reversed-schwa,5514
review,13652
reviewed,13653
revised,10480
revival,2031
revived,2032
revolt,2033
revolt.,2034
revolution,13654
revolution===,2036
revolutionary,8165
revolutionist,2038
rewarded,13655
rewrite,8166
reynolds,8167
rhetoric,13656
rhode,13657
rhodius,10482
rhyming,8168
rhythmic,3955
ricardo,2039
richard,13658
richmond,13659
rick,10484
ride,13660
rider,10485
ridge-and-valley,8171
ridgeline,8172
ridicule,13661
ridiculed,13662
rifle,10486
right,13663
rightly,10488
rigid,3957
rigorous,3958
riley,10489
ring,8175
riordan,10490
riot,13664
rioting,2042
rise,13665
rising,13666
risk,3960
risperidone,3961
ritual,3962
ritualistic,3963
rival,13667
river,13668
riverboat,13669
riverwalk,8179
rivière,8180
road,13670
robert,13671
robespierre,2046
robinson,13672
roby,8183
rock,8184
rocker,2048
rocket,8185
rockies,8186
rocking,3964
rocking—to,3965
rodrigo,8187
rodríguez,2049
roger,13673
rogers,8188
role,13674
rolex,8189
rolling,3967
roman,10497
roman/cyrillic,5517
romance,10498
romande,2051
romantic,13675
rome,10499
ronald,13676
roof,4995
rooftop,4996
room,13677
roosevelt,13678
root,10500
rosario,2054
rose,2055
rosecrans,13679
rosenwald,8192
rosso,2056
rotation,13680
rotterdam,10501
rotunda,13681
roughly,10502
round,13682
rounded,5518
roundhead,2057
rousseau,2058
route,13683
routed,13684
routine,3969
routinely,8195
row,3971
roy,8196
royal,10503
royalist,2060
rubber,8197
rubella,3972
rubens,10504
rudolf,2061
ruffian,13685
ruin,10505
rule,13686
ruled,10506
ruler,2064
rules-based,2065
ruling,13687
rumor,13688
run,13689
runic,5519
running,13690
rupture,2068
rural,13691
rural-dominated,8203
rushmore,13692
russell,13693
russia,2070
russian,10508
rust,8205
ruthless,10509
ruthlessly,10510
rutledge,13694
rwby,10511
ryner,2072
révolté,2073
s.,13695
saanich,5520
sac,8207
sack,10513
sacked,10514
sacred,13696
sacrificing,10515
sacrilege,10516
sadi,2075
sadly,13697
safe,10517
safety,3975
sagra,2076
sahara,4997
said,13698
sail,10519
sainte-maure,10520
sale,8210
salem,13699
sally,13700
sally–anne,3976
salmon,13701
saloon,13702
saltwater,8211
saluted,13703
sam,2077
sameness,3977
samford,8212
sample,4998
samuel,13704
san,10521
san-francisco,8213
sanctity,13705
sanctuary,10522
sand,4999
sandford,13706
sangamon,13707
sank,13708
santee,13709
saornil,2078
sarah,13710
sarro,10523
sarti,10524
sat,13711
satellite,5000
satirizing,13712
satisfaction,13713
satisfactory,3979
satisfied,13714
satisfy,13715
saturn,5001
savage,10526
savant,3980
save,13716
saved,13717
saving,8214
saw,13718
say,13719
saying,13720
scale,5002
scale-revised,3982
scaling,10529
scamander,10530
scan,3983
scandal,8215
scant,3984
scarlatti,10531
scatter,5003
scattered,10532
scattering,5004
scene,13721
schedule,8216
scheme,13722
schick,10534
schizophrenia,3986
scholar,13723
school,10536
schooling,13724
schoolmate,13725
schoolwork,5522
schuster,2087
schwa,5523
schwartz,13726
science,8219
scientific,8220
scientist,5005
sciro,10537
sclerosis,3990
scope,2089
scots-irish,8221
scott,13727
scraped,10539
scrapped,10540
screen,3991
screened,3992
screener,3993
screening,3994
scribbling,13728
script,5524
sculpture,13729
scyros,10542
scythia,10543
scythian,10544
scélérates,2091
se,2092
sea,13730
sea-god,10546
sea-law,10547
sealed,13731
sean,10548
seaport,8223
search,13732
season,8224
seasonal,5007
seasonally,8225
seat,13733
seated,13734
seating,8227
seattle,2093
sebastien,2094
secc,8228
seceded,13735
seceding,13736
secession,13737
secession===,13738
secessionist,13739
second,13740
second-largest,8231
secondary,8232
secret,13741
secretary,13742
sectarian,2098
sectarianism,2099
section,2100
sectional,13743
secular,2101
secure,13744
secured,13745
security,13746
see,13747
see-saw,5011
seeing,13748
seek,13749
seeker,2106
seeking,13750
seem,10553
seeming,10554
seems,10555
seen,13751
segment,10557
segregate,8239
segregated,8240
segregation,8241
seize,13752
seized,13753
seizing,13754
seizure,13755
select,13756
selected,13757
selecting,8244
selection,13758
selectively,4002
selectivity,4003
self,4004
self-admiration,4005
self-assertion,2109
self-care,4006
self-creation,2110
self-determination,4007
self-determined,2111
self-educated,13759
self-governance,2112
self-governed,2113
self-government,13760
self-identification,8245
self-injurious,4008
self-injury,4009
self-interest,2114
self-made,13761
self-managed,2115
self-management,2116
self-managing,2117
self-ownership,2118
self-proclaimed,2119
self-realisation,2120
self-referential,4010
self-reported,8246
self-understanding,2121
selling,10558
selma,8247
semi-empirically,5013
semi-professional,8248
semi-sacred,13762
semi-uncial,5527
semicursive,5528
semistructured,4011
semitic,5529
sen.,13763
senate,13764
senator,13765
send,13766
sending,13767
sends,10559
senior,13768
sensation,4012
sense,13769
sensing,5014
sensitivity,4014
sensor,5015
sensory,4015
sent,13770
sentence,8252
sentiment,13771
separate,13772
separated,8254
separating,4017
sephardic,8255
september,13773
sequence,5530
sequencing,4018
sequestration,5016
serf,8257
sergeant,13774
series,13775
serif,5531
serious,2127
serotonin,4019
servant,13776
serve,13777
served,13778
service,13779
serving,13780
servisfirst,8262
servitude,2129
session,13781
set,13782
setback,13783
setting,4023
settle,13784
settled,13785
settlement,8265
settlement===,8266
settler,13786
settling,13787
seven,13788
seventeen,8269
seventh,10567
several,13789
severe,13790
severely,4026
severity,13791
seward,13792
sewell,8272
sex,10568
sexual,10569
sexuality,13793
sha'arai,8273
shade,10570
shadow,10571
shadowed,5021
shaken,2139
shakespeare,10572
shall,13794
shallow,13795
shank,10574
shape,10575
shaped,13796
shapell,13797
share,13798
shared,2140
shared-attention,4031
shareholder,13799
sharing,13800
sharp,13801
sharpen,10578
sharply,2141
shattered,8274
shawnee,8275
shed,13802
sheep,10579
sheet,13803
shelby,8277
shell,10580
shenandoah,13804
sheridan,13805
sheriff,8278
sherman,13806
shield,10581
shift,10582
shifted,13807
shifting,13808
shiloh,13809
ship,13810
shipping,13811
shirt,8281
shoal,8282
shock,13812
shoe,5537
sholom,8283
shomayim,8284
shoot,10584
short,13813
short-lived,8285
short-term,13814
shortening,5538
shorter,5539
shortly,13815
shot,13816
shoulder,13817
shouted,13818
show,13819
showcase,8286
showed,13820
shower,13821
showing,13822
shown,13823
shrank,13824
shrewd,13825
shrewdness,13826
shri,8289
shtime,2145
shut,13827
shuttle,8290
siberia,5026
sibling,5541
sicard,8291
sicily,10589
sickness,13828
side,13829
siderúrgica,8292
siege,13830
sight,13831
sign,13832
signal,13833
signaled,13834
signed,13835
significant,13836
significantly,8295
signing,13837
sikhism,8296
silence,13838
silent,13839
silicon,5029
silvia,2148
silvio,2149
similar,13840
similarity,10593
similarly,10594
simmons,10595
simon,13841
simple,13842
simply,13843
sims,8300
simulation,4052
simultaneously,2155
sin,13844
sinai,8301
since,13845
sindacale,2157
sinewy,13846
sing,10598
singing,13847
single,8303
single-gene,4055
single-member,8304
single-scattering,5032
single-storey,5546
singular,13848
sinking,13849
sinope,2159
sinos,10599
sioux,13850
sister,13851
site,8305
sitting,13852
situated,10601
situation,4056
situationist,2162
six,13853
sixth,10602
sixty,8309
size,13854
sized,4058
skeptic,13855
sketch,2165
skill,13856
skilled,13857
skin-picking,4060
skull,13858
sky,5035
skyline,8310
skyros,10604
